analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year
22050,33863,0.73120804716564,0.5475067753178748,b'ARQ76LG1187B9ACD84',34.05349,"b'Los Angeles, CA'",-118.24532,b'9941a936-196a-4a62-ae53-a69cbc33f20e',"(9,)","(9,)",b'Black Flag',6593,"(22,)","(22,)","(22,)",b'c1f92c6ec269e6484190898740b02013',"(172,)","(172,)","(1222,)","(1222,)",0.0,1030.19057,0.189,0.0,0,0.587,-18.91,1,0.655,b'Everything Went Black',150242,"(28,)","(28,)","(3691,)","(3691,)","(3691,)","(3691,)","(3691, 12)","(3691,)","(3691, 12)","(100,)",0.4994458348006321,b'SOGJYZW12A8C134DBD',1027.483,"(3666,)","(3666,)",70.649,5,0.99,b'Crass Commercialism',1566526,b'TRABNRG128F425E087',1982
22050,66586,0.4097966205990625,0.2663430816204065,b'ARA373P1187B9A74C7',,b'',,b'03928095-62f3-455b-af68-443c08279564',"(0,)","(0,)",b'Barbarito Diez',51525,"(10,)","(10,)","(10,)",b'8069853aacb0eaf46cc844905f1bc5b1',"(51,)","(51,)","(261,)","(261,)",0.0,183.43138,0.0,0.0,0,0.77,-9.718,1,0.656,b'Asi',83310,"(9,)","(9,)","(606,)","(606,)","(606,)","(606,)","(606, 12)","(606,)","(606, 12)","(100,)",0.0,b'SOEORMV12A6D4F7455',180.495,"(783,)","(783,)",85.878,5,0.96,b'Flores Negras',874410,b'TRABONG128EF36206F',0
22050,250063,0.658016591872584,0.4724954766649901,b'ARBZHTB1187FB3A725',,b'',,b'36bb2418-3fa0-40c6-8805-a15498aec764',"(0,)","(0,)",b'Aaron Watson',9030,"(14,)","(14,)","(14,)",b'4eece0195b0015b0f4838a0f21f0c448',"(138,)","(138,)","(556,)","(556,)",0.0,217.39057,0.205,0.0,4,0.563,-8.942,1,0.532,b'Angels & Outlaws',321603,"(9,)","(9,)","(725,)","(725,)","(725,)","(725,)","(725, 12)","(725,)","(725, 12)","(100,)",,b'SOYRLBG12A8C145AD9',208.834,"(1111,)","(1111,)",155.896,4,0.0,b'Rollercoaster Ride',3623988,b'TRABONH128F92D58DA',2008
22050,41167,0.5971133628313751,0.37655698104593144,b'AR82GTS1187FB5662F',53.41961,b'Ireland',-8.24055,b'dcc0e816-31d2-4501-93c6-b5b64fcda39f',"(3,)","(3,)",b'Mary Black',-1,"(40,)","(40,)","(40,)",b'11a12fff682912f402e546425414f00d',"(196,)","(196,)","(789,)","(789,)",0.0,293.92934,0.212,0.0,5,0.08,-9.464,0,0.322,b'Best of 1991-2001 Hidden Harvest',209913,"(15,)","(15,)","(1106,)","(1106,)","(1106,)","(1106,)","(1106, 12)","(1106,)","(1106, 12)","(100,)",0.5114243256864599,b'SOXBGFT12A8C13B4BF',276.59,"(1578,)","(1578,)",163.567,4,0.564,b'Turning Away',2278291,b'TRABOOL128F426E836',1999
22050,79927,0.5043005160774398,0.379902866158718,b'AR2EHC11187B9AD895',,b'',,b'8105ad6a-b583-413f-8aae-ff34de4c1fa5',"(0,)","(0,)","b""Satan's Host""",82204,"(23,)","(23,)","(23,)",b'2c7994c24bf50ad5e18f5e58ab378883',"(166,)","(166,)","(670,)","(670,)",0.0,332.7473,0.401,0.0,11,0.552,-3.47,0,0.612,b'Satanic Grimoire',180508,"(12,)","(12,)","(922,)","(922,)","(922,)","(922,)","(922, 12)","(922,)","(922, 12)","(100,)",0.0,b'SOYVQII12A81C2115C',319.977,"(1340,)","(1340,)",121.553,4,0.507,b'Metal from Hell...22nd Century',1951848,b'TRABOPD128F422E200',0
22050,1563,0.6332206239096116,0.4102474074764877,b'ARCT5P61187FB3D950',,b'United States',,b'8af64037-6d26-4d24-afd8-7e085abb01b1',"(1,)","(1,)",b'The Impressions',5858,"(44,)","(44,)","(44,)",b'c11701630bd5fc7afcd2549b953ea144',"(34,)","(34,)","(213,)","(213,)",0.0,159.29424,0.347,0.0,1,0.489,-10.453,1,0.513,"b""The Young Mods' Forgotten Story""",57678,"(9,)","(9,)","(502,)","(502,)","(502,)","(502,)","(502, 12)","(502,)","(502, 12)","(100,)",0.39200877147130697,b'SOJCFUI12A6D4FC28C',151.684,"(425,)","(425,)",81.586,5,0.826,b'The Girl I Find (LP Version)',600592,b'TRABOUV128F149E919',0
22050,298145,0.7957297002375034,0.6935247202371391,b'AR0WLH6119B8669027',,b'Minnesota',,b'ad279295-653f-42e1-9aaa-b731df2e78ba',"(1,)","(1,)",b'Owl City',111795,"(13,)","(13,)","(13,)",b'fb62c1ba0d2c84062d04d8859626a7a8',"(113,)","(113,)","(456,)","(456,)",0.0,187.6371,0.194,0.0,5,0.015,-7.188,0,0.106,b'Of June',391899,"(8,)","(8,)","(803,)","(803,)","(803,)","(803,)","(803, 12)","(803,)","(803, 12)","(100,)",,b'SOEVPYU12CF5827356',178.672,"(912,)","(912,)",150.066,4,0.648,b'Panda Bear',4346147,b'TRABOXX128F92F29EB',2007
22050,179019,0.5794403499055678,0.390981123526395,b'ARDK5LC1187B9AB681',35.36302,"b'Rosemark, TN'",-89.77895,b'66ebc271-6a26-4fe7-848b-f217da119d92',"(0,)","(0,)",b'Bobby Bland',-1,"(24,)","(24,)","(24,)",b'1dce1f41c79ca7714941dc1d08ce4691',"(104,)","(104,)","(319,)","(319,)",0.0,181.49832,0.316,0.0,2,0.592,-10.269,0,0.43,b'The Original Memphis Blues Brothers',384736,"(9,)","(9,)","(621,)","(621,)","(621,)","(621,)","(621, 12)","(621,)","(621, 12)","(100,)",0.0,b'SODPTKR12AAFF43568',176.152,"(638,)","(638,)",105.927,3,1.0,b'Drifting From Town To Town',4268197,b'TRABPAG128F92E2D80',2006
22050,24219,0.5306310767175533,0.326235946430283,b'AR5BLB01187FB57E99',,b'',,b'680355ed-b0be-4181-a758-99c9c0d0674a',"(0,)","(0,)",b'Headliners',-1,"(21,)","(21,)","(21,)",b'e3235c733f61146b85392a377978d46b',"(81,)","(81,)","(246,)","(246,)",0.0,169.56036,0.0,0.0,4,0.373,-4.969,1,0.423,b'Das Album zum Film',114406,"(6,)","(6,)","(748,)","(748,)","(748,)","(748,)","(748, 12)","(748,)","(748, 12)","(100,)",0.0,b'SOLTRLC12A8C13E710',157.727,"(983,)","(983,)",88.001,3,1.0,b'Negativ Song',1179963,b'TRABPAU128F429C1BD',2006
22050,131684,0.3173913800886155,0.3452847729883983,b'ARGAWJY11F50C50904',,b'',,b'',"(0,)","(0,)",b'Jane Winther',50989,"(1,)","(1,)","(1,)",b'4e1cc8e3e39be488e70b46670ec224b1',"(62,)","(62,)","(62,)","(62,)",0.0,145.68444,0.56,0.0,8,0.527,-16.051,1,0.553,b'Prayer',346332,"(2,)","(2,)","(225,)","(225,)","(225,)","(225,)","(225, 12)","(225,)","(225, 12)","(100,)",,b'SOWMUXA12AB01840EC',130.74,"(122,)","(122,)",27.163,1,0.0,b'The Lords Prayer',3883266,b'TRABPCJ128F930903D',0
22050,23824,0.6867208337716193,0.40809181858752275,b'ARSYOWS1187FB41157',40.71455,"b'New York, NY'",-74.00712,b'ca3bea8d-1882-4b26-b8bf-db9916d2686d',"(1,)","(1,)",b'The Rascals',3048,"(46,)","(46,)","(46,)",b'ea6e127cdc115b33dc7847921b01bf40',"(419,)","(419,)","(419,)","(419,)",0.0,223.89506,0.148,0.0,2,0.828,-9.899,0,0.611,b'See',34575,"(8,)","(8,)","(730,)","(730,)","(730,)","(730,)","(730, 12)","(730,)","(730, 12)","(100,)",0.4050520032178189,b'SOAIGUM12A6D4F6FCB',214.808,"(838,)","(838,)",113.058,1,0.0,b'Nubia (LP Version)',370241,b'TRABPCM128F1473A75',0
22050,79189,0.521672995280826,0.3513450770925733,b'AR97EHA1187B98AD5F',30.33138,"b'Jacksonville, FL'",-81.6558,b'2cd81b51-9120-4058-b4c9-e4c728d763be',"(6,)","(6,)",b'Blind Blake',96197,"(36,)","(36,)","(36,)",b'a8664c8ae0045dddc6796debd6c91afd',"(265,)","(265,)","(265,)","(265,)",0.0,186.90567,0.0,0.0,0,0.559,-22.825,1,0.599,b'Blind Blake Vol. 1 (1926 - 1927)',174635,"(10,)","(10,)","(574,)","(574,)","(574,)","(574,)","(574, 12)","(574,)","(574, 12)","(100,)",,b'SOHGDHJ12A8C13F54D',181.795,"(529,)","(529,)",86.997,1,0.0,"b""Blake's Worried Blues""",1871815,b'TRABPEY128F429F541',0
22050,31760,0.6066752783754443,0.36967409333964446,b'ARLZ2LD1187B9B17FD',41.18466,"b'Bridgeport, CT'",-73.19907,b'1c4f6d71-ab3f-45ef-841f-d69022f6ef0d',"(1,)","(1,)",b'Emilia',-1,"(48,)","(48,)","(48,)",b'c14d9815a57360d18187358d26727336',"(61,)","(61,)","(249,)","(249,)",0.0,174.81098,0.154,0.0,7,0.351,-3.235,1,0.34,"b""You're My World""",542178,"(7,)","(7,)","(672,)","(672,)","(672,)","(672,)","(672, 12)","(672,)","(672, 12)","(100,)",0.5692756506754788,b'SOWXYMX12AB017F190',169.558,"(497,)","(497,)",86.62,4,0.477,"b""You're My World""",6001854,b'TRABPGO128F931B50C',0
22050,110387,0.5107838455984353,0.34901349777131224,b'ARGWFMR1187B98D0E7',-19.59634,b'ES',-40.77105,b'0bd2d663-ce62-4b7e-99f1-bf17f3db8c3f',"(0,)","(0,)",b'C\xc3\xb3mplices',1778,"(15,)","(15,)","(15,)",b'00d7ca04d80eb5c0892ec54c6fc91f39',"(125,)","(125,)","(507,)","(507,)",0.0,307.56526,0.259,0.0,0,0.164,-5.959,1,0.376,b'Grandes Exitos: Complicidad',303880,"(12,)","(12,)","(1143,)","(1143,)","(1143,)","(1143,)","(1143, 12)","(1143,)","(1143, 12)","(100,)",0.5654510121736983,b'SOUSQZF12A8C13BBB9',300.716,"(1013,)","(1013,)",100.051,4,0.95,b'Ojos Gitanos',3421037,b'TRABPHE128F42A1E65',1991
22050,17254,0.5760441727172667,0.360829937368727,b'ARMT23H1187B995083',29.42449,"b'SAN ANTONIO, Texas'",-98.49462,b'9be6d6ad-950d-45d3-825c-9408f82c7c8d',"(0,)","(0,)",b'Emilio',100166,"(10,)","(10,)","(10,)",b'274b75f11d67f8d75d0462d9a042eb8b',"(136,)","(136,)","(547,)","(547,)",0.0,165.22404,0.293,0.0,10,0.653,-13.777,1,0.574,b'10 Aniversario',24765,"(11,)","(11,)","(677,)","(677,)","(677,)","(677,)","(677, 12)","(677,)","(677, 12)","(100,)",,b'SOLCIZY12A6D4F6A61',160.061,"(1094,)","(1094,)",205.333,4,0.261,b'Mira Nina',262765,b'TRABPJN128F145DB70',0
22050,19933,0.5236330317813918,0.3483500222239171,b'ARV6QHT1187FB5537A',,b'',,b'c5597943-f7bc-48de-b00e-4b34c9f8558c',"(0,)","(0,)",b'Nana Caymmi',8397,"(26,)","(26,)","(26,)",b'279d9412df0f3d9d0c7a43e8f59c0cfd',"(637,)","(637,)","(637,)","(637,)",0.0,216.86812,0.195,0.0,11,0.611,-13.774,0,0.4,b'Sangre De Mi Alma',34130,"(12,)","(12,)","(756,)","(756,)","(756,)","(756,)","(756, 12)","(756,)","(756, 12)","(100,)",0.26586104921065007,b'SOIKLHC12A6D4FA158',206.954,"(1275,)","(1275,)",179.575,1,0.0,b'Solamente Una Vez',365175,b'TRABPJW128F147295E',0
22050,38710,0.5131081928733715,0.39937267234086227,b'ARXY0SI1187B9B3064',,b'',,b'09760ba8-f103-4c60-ada8-7d30f16c2e23',"(0,)","(0,)",b'Kasia Stankiewicz',-1,"(32,)","(32,)","(32,)",b'965df7f9701258193c7287a476d9a293',"(162,)","(162,)","(651,)","(651,)",0.0,304.06485,0.398,0.0,0,0.613,-7.114,1,0.638,b'Mimikra',52709,"(10,)","(10,)","(842,)","(842,)","(842,)","(842,)","(842, 12)","(842,)","(842, 12)","(100,)",,b'SOQXUJL12A6D4FA238',290.226,"(1302,)","(1302,)",134.051,4,0.112,b'Zolte Slonie',550143,b'TRABPKX128F14938FE',2006
22050,52682,0.6641820579892155,0.502848779215845,b'ARNDBEM1187B9A2918',64.95014,"b'H\xef\xbf\xbdenlinna, Finland'",26.06739,b'1cf39e0b-c595-46f7-9ea8-4d2b14843c81',"(0,)","(0,)",b'Turisas',135988,"(40,)","(40,)","(40,)",b'84d2a5f47d1cc93cda6e57c6eb5aa226',"(95,)","(95,)","(383,)","(383,)",0.0,146.59873,0.0,0.0,0,0.146,-7.249,1,0.284,b'Battle Metal',734716,"(11,)","(11,)","(471,)","(471,)","(471,)","(471,)","(471, 12)","(471,)","(471, 12)","(100,)",0.6538155609750993,b'SOKTTZL12A67ADC7CD',143.139,"(767,)","(767,)",160.009,4,0.485,b'Sahti Waari',8138807,b'TRABPUI12903CF22CE',2004
22050,103990,0.5630486888198301,0.34822672969776236,b'ARDNW1B1187FB4ABBB',,b'',,b'5cdff2f4-7220-492f-b443-11d8ab8f20ea',"(0,)","(0,)",b'Ch\xc3\xa9co Feliciano And Joe King',-1,"(46,)","(46,)","(46,)",b'194c3027e33470b598b008d7344ab5ac',"(55,)","(55,)","(398,)","(398,)",0.0,273.65832,0.241,0.0,5,0.494,-3.865,0,0.541,b'Ketukuba',428735,"(7,)","(7,)","(1244,)","(1244,)","(1244,)","(1244,)","(1244, 12)","(1244,)","(1244, 12)","(100,)",0.319565986882865,b'SOZDUEQ12A8C14440E',269.183,"(1988,)","(1988,)",87.976,7,0.409,b'Nina Nina',4784307,b'TRABPYJ128F92DA476',2006
22050,300264,0.48363987819990845,0.3393712142461008,b'AR5JR4O1187FB35F58',,b'',,b'83a47623-3527-4e6e-af6f-b1405355f6f7',"(0,)","(0,)",b'Cache Cache',-1,"(32,)","(32,)","(32,)",b'7ef2aa6df984e3996319557ec273ef71',"(124,)","(124,)","(502,)","(502,)",0.0,245.49832,0.212,0.0,3,0.508,-6.503,1,0.459,b'Only Do for Love',747610,"(11,)","(11,)","(861,)","(861,)","(861,)","(861,)","(861, 12)","(861,)","(861, 12)","(100,)",,b'SOJFAFW12A8C142321',241.029,"(1003,)","(1003,)",125.003,4,0.583,b'Only Do for Love',8275177,b'TRABQBH128F92FAF40',0
22050,78829,0.4800621144555108,0.3302126989009335,b'ARYKXSD1187B9A4DAD',,b'',,b'f57585d3-5356-4e8d-85cc-5f2a14a0cba2',"(0,)","(0,)",b'David Hudson',75286,"(42,)","(42,)","(42,)",b'f5aa32ac9477ed57ecf6eaf0d3c471c8',"(205,)","(205,)","(825,)","(825,)",0.0,320.91383,0.182,0.0,4,0.397,-13.462,1,0.568,b'Primal Elegance One',448675,"(7,)","(7,)","(1042,)","(1042,)","(1042,)","(1042,)","(1042, 12)","(1042,)","(1042, 12)","(100,)",,b'SOJZZHD12AB01821A2',313.075,"(1649,)","(1649,)",158.321,4,0.591,b'Arrival',4980652,b'TRABQDK128F9308F8E',0
22050,87638,0.505602747927844,0.3457179318517376,b'ARABTW91187FB3A73B',,b'',,b'd920b15b-4e26-4cfa-b053-24c6129a5c41',"(0,)","(0,)",b'David Summers',-1,"(10,)","(10,)","(10,)",b'94f4b9b2b3e2dd5bbfa33a29d80a7141',"(174,)","(174,)","(698,)","(698,)",0.0,321.33179,0.265,0.0,0,0.553,-9.846,1,0.709,b'Perdido En El Espacio',211838,"(12,)","(12,)","(838,)","(838,)","(838,)","(838,)","(838, 12)","(838,)","(838, 12)","(100,)",0.26586104921065007,b'SOQVKQN12A8C13B95A',300.304,"(1396,)","(1396,)",132.858,4,0.618,b'Las Murallas De Jeric\xc3\xb3',2304792,b'TRABQEB128F4274D24',0
22050,334050,0.387287526975018,0.18808974659151034,b'ARIPQAE11F4C83B78A',,b'',,b'',"(0,)","(0,)",b'Rummage',-1,"(57,)","(57,)","(57,)",b'e03f79154f1655e385c05040ec93f727',"(71,)","(71,)","(292,)","(292,)",0.0,178.12853,0.209,0.0,10,0.701,-6.014,0,0.681,b'thahandclaspinduction',457415,"(11,)","(11,)","(663,)","(663,)","(663,)","(663,)","(663, 12)","(663,)","(663, 12)","(100,)",,b'SOEXHZZ12AB018661D',169.477,"(584,)","(584,)",95.503,4,1.0,b'Megatrend',5091169,b'TRABQEW128F93214A8',0
22050,497868,0.4398669044993594,0.3129475097063561,b'ARUDPRC1257509BA98',,b'',,b'',"(0,)","(0,)",b'Adr Lavey',-1,"(5,)","(5,)","(5,)",b'7a0efc7e0f0385b59fe2f03085aaf46a',"(76,)","(76,)","(306,)","(306,)",0.0,194.45506,0.096,0.0,6,0.512,-6.181,1,0.548,b'Leviathans Creations',667999,"(8,)","(8,)","(893,)","(893,)","(893,)","(893,)","(893, 12)","(893,)","(893, 12)","(100,)",,b'SOWOSLT12A8C13F193',189.574,"(1226,)","(1226,)",96.007,4,0.655,b'In The Name of the Father',7406355,b'TRABQFJ12903CB6C29',0
22050,150557,0.0,0.0,b'ARJAZLO11F4C83B642',,b'',,b'',"(0,)","(0,)","b""Bill Boyd's Cowboy Ramblers""",184534,"(3,)","(3,)","(3,)",b'14af182f191a556e4362b7a442125902',"(82,)","(82,)","(331,)","(331,)",0.0,203.75465,0.293,0.0,9,0.366,-14.816,1,0.432,b'Saturday Night Rag 1934-36 Volume 1',199793,"(10,)","(10,)","(733,)","(733,)","(733,)","(733,)","(733, 12)","(733,)","(733, 12)","(100,)",0.34580223396532944,b'SONBXTX12A8C138834',200.696,"(663,)","(663,)",99.487,4,0.0,"b""I Can't Tame Wild Women""",2173661,b'TRABQGT128F42566D3',0
22050,506013,0.45506489647873377,0.3238607504087034,b'ARSKSFC1264D0E32F8',,b'',,b'',"(0,)","(0,)",b'Canis Dirus',-1,"(11,)","(11,)","(11,)",b'4c3aaaae9fc350fa1528294319d6cd06',"(806,)","(806,)","(2420,)","(2420,)",0.0,722.20689,0.0,0.0,9,0.667,-6.435,1,0.621,b'A Somber Wind From A Distant Shore',681223,"(28,)","(28,)","(904,)","(904,)","(904,)","(904,)","(904, 12)","(904,)","(904, 12)","(100,)",,b'SOBEVMI12AB018E480',698.346,"(2420,)","(2420,)",200.169,3,0.543,b'A Somber Wind from a Distant Shore (Album)',7558578,b'TRABQII12903CDBAFE',0
22050,142898,0.6539378209700205,0.3968558693253486,b'ARMD0G81187B99A519',,b'',,b'378125ec-fd93-4920-87f0-0ab145c2db88',"(0,)","(0,)",b'Vickie Winans',8019,"(27,)","(27,)","(27,)",b'b648709889fc0a771d3feb9854dcbd96',"(98,)","(98,)","(740,)","(740,)",0.0,358.71302,0.0,0.0,10,0.374,-20.284,0,0.407,b'Share the Laughter',688578,"(17,)","(17,)","(1426,)","(1426,)","(1426,)","(1426,)","(1426, 12)","(1426,)","(1426, 12)","(100,)",,b'SOVYOMR12AC468ABB9',353.593,"(1480,)","(1480,)",124.194,7,0.956,b'Little Timmy',7643083,b'TRABQIR12903CF04AD',0
22050,11550,0.782555689040213,0.33536857774641954,b'ARZCXO91187FB53708',32.67828,b'Georgia',-83.22295,b'c7d13c98-8896-4105-b68d-698d4f54ffcd',"(0,)","(0,)",b'Justin',70751,"(39,)","(39,)","(39,)",b'025ee766984a5332aa441c5db0911d95',"(90,)","(90,)","(274,)","(274,)",0.0,149.49832,0.0,0.0,11,0.383,-15.148,0,0.48,b'Justin In Love With HK Philharmonic Concert Live',74803,"(8,)","(8,)","(490,)","(490,)","(490,)","(490,)","(490, 12)","(490,)","(490, 12)","(100,)",,b'SOVSGKJ12A6D4F9925',141.497,"(549,)","(549,)",109.702,3,0.793,b'Erica',771817,b'TRABQLO128EF34E48A',0
22050,19928,0.5228881319295446,0.30571905984485964,b'AR1LQNB1187B9A6AE5',,b'',,b'c9c3157e-35e6-4888-9970-3b9771f13197',"(0,)","(0,)",b'La Portuaria',57330,"(23,)","(23,)","(23,)",b'abda17c2969a22e67c61f0e72cb29698',"(64,)","(64,)","(257,)","(257,)",0.0,132.25751,0.0,0.0,0,0.681,-11.97,1,0.556,b'Rosas Rojas',301389,"(6,)","(6,)","(633,)","(633,)","(633,)","(633,)","(633, 12)","(633,)","(633, 12)","(100,)",,b'SOXKCIT12A8C13A881',126.798,"(514,)","(514,)",122.113,4,0.656,b'Marcando El Ritmo Al Caminar',3390969,b'TRABQOW128F429AAF8',0
22050,140517,0.29911776637426124,0.0,b'ARVAWTX1187B9A9990',,b'',,b'9457e918-6a04-494e-bd32-8fa49caba28c',"(1,)","(1,)",b'Antonis Remos',28158,"(4,)","(4,)","(4,)",b'4ff44436baa6b80062545f56d3c47d90',"(89,)","(89,)","(270,)","(270,)",0.0,140.64281,0.0,0.0,0,0.759,-9.996,0,0.789,b'Antonis Remos Live',391799,"(7,)","(7,)","(446,)","(446,)","(446,)","(446,)","(446, 12)","(446,)","(446, 12)","(100,)",,b'SOXXWCZ12AB017D07C',140.643,"(539,)","(539,)",117.671,3,1.0,b'To Agalma',4350187,b'TRABQRQ128F92F39A6',0
22050,22338,0.43763471807167803,0.36134021043150916,b'ARKXLIJ1187B9A4C54',,b'',,b'dd38ac8c-9fb0-466c-b011-5de671f5978b',"(0,)","(0,)",b'Percy Faith And His Orchestra',8527,"(14,)","(14,)","(14,)",b'5be7fedbb947875ae35cebf55994a065',"(87,)","(87,)","(441,)","(441,)",0.0,152.13669,0.0,0.0,2,0.645,-17.611,1,0.521,b'The Golden Age of Light Music: Orchestral Gems in Stereo',735410,"(10,)","(10,)","(334,)","(334,)","(334,)","(334,)","(334, 12)","(334,)","(334, 12)","(100,)",0.0,b'SOIZXXS12AC468645B',148.857,"(441,)","(441,)",179.264,5,0.741,b'Damisela Encantadora',8147740,b'TRABQUK12903CF45B1',0
22050,281172,0.5117119734365425,0.33256772994550465,b'AROBERX1187B9B437A',,"b'Brooklyn, NY'",,b'cbf21162-907a-44d7-83a3-4474b9a3a078',"(0,)","(0,)",b'Stars Like Fleas',-1,"(20,)","(20,)","(20,)",b'9f31e37c144f880edf89d1e9bb7a6bbb',"(458,)","(458,)","(458,)","(458,)",0.0,264.51546,0.0,0.0,5,0.588,-7.401,1,0.394,b'The Ken Burns Effect',529798,"(10,)","(10,)","(790,)","(790,)","(790,)","(790,)","(790, 12)","(790,)","(790, 12)","(100,)",0.0,b'SOUYCPO12AAF3B3E0B',249.736,"(915,)","(915,)",103.936,1,0.0,b'You Are My Memoir',5853000,b'TRABQVM128F92F7544',2007
22050,145957,0.556549465729314,0.3621539914368024,b'AREDW1C1187B9ACAC2',,b'',,b'b8ecf204-6be8-4041-ab11-6d9971ea2711',"(3,)","(3,)",b'Gaetano Donizetti',-1,"(31,)","(31,)","(31,)",b'b9054b8f7630060aba2b804736061f3f',"(119,)","(119,)","(378,)","(378,)",0.0,206.68036,0.125,0.0,4,0.828,-22.271,1,0.65,b'Roberto Devereux',609943,"(8,)","(8,)","(522,)","(522,)","(522,)","(522,)","(522, 12)","(522,)","(522, 12)","(100,)",,b'SOMKWCF12A8C142BCD',202.403,"(757,)","(757,)",107.536,3,0.517,"b""Donizetti: Roberto Devereux: L'ore trascorrono...""",6779256,b'TRABQYT128F92F02C7',0
22050,21239,0.833178526109065,0.8042197974467215,b'AR6PJ8R1187FB5AD70',,"b'Barranquilla, Colombia'",,b'bf24ca37-25f4-4e34-9aec-460b94364cfc',"(5,)","(5,)",b'Shakira',1424,"(19,)","(19,)","(19,)",b'05be0926338d6b86dcb14029a4610c9d',"(272,)","(272,)","(272,)","(272,)",0.0,148.1922,0.0,0.0,4,0.97,-19.976,1,0.935,b'El Amor En Los Tiempos del Colera (Love In The Time Of Cholera)',439614,"(8,)","(8,)","(297,)","(297,)","(297,)","(297,)","(297, 12)","(297,)","(297, 12)","(100,)",0.7011242862199815,b'SOSMXVH12A58A7CA6C',141.398,"(272,)","(272,)",115.066,1,0.0,b'Pienso En Ti',4898181,b'TRABQZK128F92F54F4',1995
22050,24238,0.6164368852568849,0.40946490922770284,b'ARAHQDS1187FB55275',,b'',,b'e12fbbb6-46fe-4099-9bfa-1aeb56aef7e6',"(1,)","(1,)",b'Maysa',49627,"(29,)","(29,)","(29,)",b'5da02c17a25027b4a89cdee5f24e23c3',"(345,)","(345,)","(345,)","(345,)",0.0,230.3473,0.432,0.0,11,0.396,-8.734,1,0.421,b'Feel The Fire',600581,"(11,)","(11,)","(512,)","(512,)","(512,)","(512,)","(512, 12)","(512,)","(512, 12)","(100,)",0.3347065490692206,b'SOKZYGT12A8C139568',225.547,"(690,)","(690,)",91.191,1,0.697,"b""This Time I'll Be Sweeter""",6666116,b'TRABQZL12903CEF994',0
22050,403682,0.4193202487520501,0.33878124511153024,b'AR43KFF1187B9B74B1',30.9742,b'Louisiana',-91.52382,b'b24e9215-56e2-4393-adac-b0aeedc2b330',"(0,)","(0,)",b'Little Freddie King',191164,"(33,)","(33,)","(33,)",b'e98e3f7628cecf68803a991617730eef',"(239,)","(239,)","(734,)","(734,)",0.0,443.55873,0.0,0.0,9,0.487,-12.552,1,0.381,b'Gotta Walk With da King',729676,"(16,)","(16,)","(1587,)","(1587,)","(1587,)","(1587,)","(1587, 12)","(1587,)","(1587, 12)","(100,)",0.0,b'SOYSHPW12AC960A4D6',438.863,"(1468,)","(1468,)",100.011,3,0.833,b'Bus Station Blues (Live)',8083261,b'TRABREH12903CE49E8',0
22050,9917,0.5896946052467457,0.38386370432771433,b'AR21YNH1187FB49649',51.50632,b'London',-0.12714,b'c0c5e158-d61d-4043-a0eb-dc6cc1e0a539',"(5,)","(5,)",b'Ms. Dynamite',-1,"(29,)","(29,)","(29,)",b'81a1e5992a9b1e2fad87359db2d2bac4',"(189,)","(189,)","(572,)","(572,)",0.0,286.32771,7.668,0.0,9,0.53,-9.903,0,0.669,b'Judgement Days',19265,"(11,)","(11,)","(1015,)","(1015,)","(1015,)","(1015,)","(1015, 12)","(1015,)","(1015, 12)","(100,)",0.4081108835105221,b'SOBSKJV12A67AE0CC4',259.884,"(1145,)","(1145,)",125.916,3,0.262,b'Mr. Prime Minister',202626,b'TRABRGV128E07999DF',2005
22050,19047,0.39925338995709225,0.2819951088354685,b'AR72THZ1187B9974EF',,b'',,b'1ac1deee-861c-49f2-8cec-32d8da31ef18',"(0,)","(0,)",b'Andy Russell',119556,"(11,)","(11,)","(11,)",b'cab119a9d50760b249874bbabc04bcce',"(221,)","(221,)","(221,)","(221,)",0.0,156.94322,0.0,0.0,0,0.203,-9.186,1,0.305,b'Andy Russell. Themes Only For Lovers',819440,"(10,)","(10,)","(416,)","(416,)","(416,)","(416,)","(416, 12)","(416,)","(416, 12)","(100,)",,b'SOHRTYN12AB018CCDE',147.783,"(442,)","(442,)",85.311,1,0.0,b'I Love You And You Love Me',9050196,b'TRABRKV12903CE589C',0
